nid|neighborhd|place|placecode|nbr_type|po_name|metro|country|state|statefips|county|countyfips|mcd|mcdfips|cbsa|cbsacode|cbsatype|cenlat|cenlon|color|ncs_code|release|wkt
9575|Eastex/ Jensen|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.84147451|-95.3408295|5|30910000|1.10.2|MULTIPOLYGON(((-95.3353458 29.87140203,-95.3353728 29.87189928,-95.3354196 29.87275464,-95.33546352 29.87355501,-95.33552004 29.87458398,-95.33934396 29.87462304,-95.341878 29.87416098,-95.34111408 29.87282403,-95.34111408 29.87082396,-95.34891384 29.87072397,-95.35201416 29.87112402,-95.352354 29.87238096,-95.36439204 29.87235603,-95.36539392 29.87202897,-95.35909212 29.846223,-95.35313412 29.82414204,-95.35281516 29.82172599,-95.35201488 29.81962602,-95.35011516 29.81272599,-95.33581416 29.80832598,-95.33511396 29.80962603,-95.33492604 29.81531799,-95.33541384 29.81922597,-95.33351412 29.82292497,-95.33199384 29.82754404,-95.32361412 29.84792499,-95.32051884 29.85495102,-95.31626508 29.86644096,-95.33181384 29.86622397,-95.33221416 29.86642404,-95.329413 29.87092404,-95.33531412 29.87082396,-95.3353458 29.87140203)))
9576|Edgebrook|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.64008052|-95.22946314|1|30910000|1.10.2|MULTIPOLYGON(((-95.22841212 29.627631,-95.225112 29.62773,-95.22301212 29.62863,-95.20931088 29.63833002,-95.20805484 29.64014901,-95.20782516 29.64405897,-95.20801092 29.65142997,-95.216211 29.65122999,-95.21641116 29.65253004,-95.23731204 29.65253004,-95.24921112 29.65214601,-95.25110112 29.65209399,-95.24627604 29.644542,-95.24351196 29.64083004,-95.23064592 29.62930599,-95.22841212 29.627631)))
9577|El Dorado/ Oates Prarie|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.807931015|-95.24636208|2|30930000|1.10.2|MULTIPOLYGON(((-95.22842688 29.82201201,-95.22967284 29.82413601,-95.26931208 29.807226,-95.279913 29.80302597,-95.28001308 29.802726,-95.27589216 29.79982602,-95.26957488 29.79616302,-95.26841208 29.79432603,-95.267412 29.79172602,-95.26251204 29.79182601,-95.24731212 29.79472599,-95.24021184 29.79482598,-95.21451108 29.80392597,-95.21291088 29.80512603,-95.21411112 29.80662498,-95.21301096 29.80852497,-95.21271108 29.810025,-95.21321112 29.81082501,-95.21481096 29.80962504,-95.21611092 29.810025,-95.21851104 29.80872504,-95.22231084 29.81062503,-95.22361116 29.81212497,-95.22451116 29.81222496,-95.22511092 29.81432502,-95.22671112 29.81352501,-95.23011096 29.81332503,-95.230611 29.81422503,-95.23051092 29.81502504,-95.22861084 29.816325,-95.23031112 29.81662497,-95.23051092 29.81852496,-95.22951084 29.82102498,-95.22851112 29.82152502,-95.22842688 29.82201201)))
9578|Eldridge/ West Oaks|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7414855|-95.68593738|2|30903600|1.10.2|MULTIPOLYGON(((-95.74412688 29.71660698,-95.74089696 29.71381797,-95.73945012 29.71256796,-95.73941988 29.71254204,-95.728554 29.71212399,-95.728266 29.70958104,-95.72810292 29.70814401,-95.73036984 29.707578,-95.77900512 29.70354897,-95.77935288 29.70039897,-95.76818892 29.70170604,-95.75551008 29.70237204,-95.75324316 29.702646,-95.74737588 29.70335601,-95.73163416 29.70525996,-95.71386996 29.70541503,-95.69165184 29.70538704,-95.68984104 29.70715401,-95.68591704 29.71054998,-95.68424304 29.71162602,-95.68356084 29.71164303,-95.68356696 29.71205802,-95.67630792 29.71669698,-95.67398196 29.71818801,-95.67373896 29.71833804,-95.67329688 29.71861704,-95.671557 29.71971603,-95.67043812 29.72042802,-95.670171 29.72034396,-95.67014904 29.72061099,-95.66637984 29.72300904,-95.66089488 29.72651796,-95.66080488 29.72651004,-95.66042796 29.72675997,-95.66039088 29.72683404,-95.65913592 29.72762496,-95.65882488 29.72783502,-95.65845516 29.72805498,-95.65450092 29.72807604,-95.65424892 29.72805597,-95.652405 29.72808999,-95.65238988 29.72655999,-95.65219584 29.72655999,-95.65220592 29.72577501,-95.65182792 29.72577204,-95.65183512 29.72530899,-95.64985188 29.72531997,-95.64421788 29.72540601,-95.64432588 29.72365704,-95.64435216 29.72366001,-95.64433704 29.72353302,-95.64441912 29.72244402,-95.64448284 29.72105001,-95.64453288 29.72100303,-95.64450084 29.71982601,-95.635305 29.71985499,-95.63523192 29.72217897,-95.63429304 29.72218401,-95.63432112 29.71996002,-95.63166 29.71988901,-95.63172516 29.72232396,-95.63121792 29.72231604,-95.63113512 29.72430999,-95.631129 29.72516202,-95.63115996 29.72717901,-95.63119092 29.72915397,-95.631228 29.72942703,-95.63124708 29.729754,-95.63128812 29.73184101,-95.63135292 29.73477798,-95.63137416 29.73559698,-95.62894992 29.73562803,-95.62862088 29.73563199,-95.62819104 29.73563802,-95.62504212 29.73575403,-95.62504392 29.73607497,-95.62281696 29.73606498,-95.62250088 29.72231397,-95.62718196 29.72232603,-95.62714596 29.71337796,-95.62692096 29.71222803,-95.62023504 29.71288503,-95.59252188 29.71522998,-95.59302192 29.73652902,-95.60602188 29.73642903,-95.606622 29.76212898,-95.61212208 29.76082902,-95.61672216 29.76272901,-95.61862188 29.76402897,-95.61932208 29.76512904,-95.61882204 29.76962796,-95.62342284 29.77252803,-95.62652316 29.77382799,-95.63282316 29.77382799,-95.635323 29.77072803,-95.63962284 29.76942897,-95.64326604 29.77000398,-95.64626484 29.77082604,-95.64636096 29.77332498,-95.64641892 29.77760097,-95.64639012 29.77962102,-95.64698592 29.78108001,-95.64787008 29.78183502,-95.64863904 29.78220402,-95.64982992 29.78240499,-95.65630812 29.78247204,-95.66465004 29.78250498,-95.67322308 29.78257203,-95.68575612 29.78217,-95.68563804 29.781306,-95.68563084 29.779488,-95.68561608 29.77796097,-95.68605708 29.777958,-95.68605312 29.77749396,-95.68561104 29.777499,-95.68559988 29.77569504,-95.68675188 29.77496703,-95.68759716 29.77357896,-95.68964592 29.77305102,-95.69305296 29.77421103,-95.69367108 29.77422597,-95.69747592 29.77428402,-95.69777112 29.77428897,-95.69805696 29.77268796,-95.69573208 29.77244703,-95.695641 29.77217604,-95.69599884 29.77206498,-95.69604096 29.77186401,-95.69585484 29.77154604,-95.69517516 29.76951798,-95.69516004 29.76926202,-95.69530908 29.76867297,-95.69490408 29.76860601,-95.69511792 29.76767703,-95.69527884 29.76746796,-95.69641284 29.76605901,-95.69756196 29.76510096,-95.69776716 29.76476904,-95.69840184 29.763495,-95.699601 29.76269598,-95.70170916 29.76268896,-95.70199608 29.76113898,-95.70317112 29.76112404,-95.70486384 29.75821299,-95.70765708 29.75687397,-95.70808404 29.75591997,-95.70909096 29.75543199,-95.709564 29.75546601,-95.70959496 29.75693103,-95.710113 29.75785803,-95.71083012 29.75820498,-95.71189896 29.75782401,-95.71162284 29.75614596,-95.71119588 29.75529204,-95.71089708 29.754135,-95.71072392 29.753271,-95.71115088 29.75216004,-95.71328712 29.75035401,-95.71533408 29.74883499,-95.71660308 29.74846401,-95.71700088 29.74849803,-95.721471 29.74556097,-95.72222016 29.74506498,-95.726412 29.74516497,-95.72557896 29.744226,-95.72534784 29.74369698,-95.72600304 29.74277799,-95.72646096 29.74239801,-95.72733108 29.74204701,-95.72714712 29.74153698,-95.72932512 29.734479,-95.73004188 29.734731,-95.73301008 29.73189303,-95.73469992 29.73027798,-95.73529896 29.72970504,-95.73661296 29.728449,-95.73764508 29.72591604,-95.73842484 29.72400399,-95.73932304 29.725371,-95.74153992 29.72622996,-95.74200216 29.723184,-95.74349616 29.724435,-95.74542396 29.72410596,-95.74556688 29.72408202,-95.74778016 29.72370501,-95.74704288 29.72197503,-95.74668684 29.72113803,-95.74264692 29.72166903,-95.74232616 29.72098296,-95.74187688 29.720025,-95.743305 29.717856,-95.74412688 29.71660698)))
9579|Fairbanks/ Northwest Crossing|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.847305025|-95.51771892|3|30910000|1.10.2|MULTIPOLYGON(((-95.53211892 29.852325,-95.53181904 29.84622597,-95.52981888 29.84452596,-95.52981888 29.83953897,-95.53760892 29.83957803,-95.53765212 29.83252599,-95.52651912 29.83262598,-95.50382904 29.83300596,-95.49615204 29.82749904,-95.49381888 29.82582603,-95.49191808 29.827926,-95.49141804 29.82922596,-95.49111816 29.83262598,-95.48901792 29.836926,-95.48900388 29.83816998,-95.49191808 29.84092596,-95.490918 29.84092596,-95.49051804 29.841426,-95.48901792 29.841426,-95.48441784 29.84012604,-95.48480016 29.84508396,-95.48506404 29.85012,-95.48921808 29.85162498,-95.48951796 29.85982497,-95.48694612 29.86468101,-95.48744184 29.86570899,-95.50200888 29.86564599,-95.52447396 29.86544304,-95.52461904 29.86112502,-95.52608604 29.86239204,-95.52979404 29.86380396,-95.53394484 29.86656903,-95.53582116 29.86725204,-95.53719492 29.867382,-95.53877208 29.86863696,-95.54032404 29.868462,-95.54215716 29.86878402,-95.54838516 29.86744797,-95.54908716 29.86691499,-95.55064704 29.86650396,-95.55102 29.86634403,-95.53181904 29.85262497,-95.53211892 29.852325)))
9580|Fondren Gardens|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.62410147|-95.50589958|4|30300000|1.10.2|MULTIPOLYGON(((-95.49272304 29.61217098,-95.49347616 29.61937197,-95.49490788 29.62120401,-95.49321984 29.63603196,-95.49731988 29.63453202,-95.51868912 29.62650501,-95.51907612 29.62636002,-95.51643804 29.62363302,-95.50542492 29.61807201,-95.50082916 29.61593685,-95.49503892 29.61324693,-95.493474 29.61251991,-95.49274608 29.61218169,-95.49272304 29.61217098)))
9581|Fort Bend Houston|Houston|35000|N|MISSOURI CITY|Houston, TX|USA|TX|48|Fort Bend|48157|Stafford-Missouri City|93715|Houston-Sugar Land-Baytown, TX|26420|Metro|29.597654025|-95.4849744|5|30300000|1.10.2|MULTIPOLYGON(((-95.51061612 29.59159698,-95.52209508 29.59141698,-95.52289104 29.57459175,-95.52301596 29.57194899,-95.52302388 29.57178204,-95.50729692 29.57167503,-95.50741104 29.57513904,-95.51497212 29.57539104,-95.51490408 29.58068403,-95.51428128 29.58066108,-95.513193 29.58062112,-95.49694908 29.58002397,-95.49596412 29.58112503,-95.4698652 29.58085332,-95.4678582 29.58091119,-95.46483096 29.58096024,-95.46183036 29.58101856,-95.45888916 29.58107571,-95.45736924 29.58109299,-95.45225688 29.58120513,-95.44795812 29.58139215,-95.44757904 29.58139899,-95.44754412 29.58418944,-95.44692492 29.5841988,-95.44709772 29.59191306,-95.44709772 29.59612641,-95.4485442 29.59616961,-95.45054112 29.59618167,-95.45273604 29.59618167,-95.45437296 29.59626582,-95.4558558 29.59645086,-95.45650596 29.59656129,-95.45749236 29.5967538,-95.4590616 29.5972839,-95.46050592 29.59783929,-95.46249888 29.59871436,-95.4633942 29.59910982,-95.46421248 29.59947162,-95.46518988 29.5999344,-95.471082 29.60254269,-95.47551108 29.60457039,-95.47666632 29.60505,-95.47742196 29.60537814,-95.4785196 29.60591661,-95.479479 29.60588601,-95.48401212 29.60794476,-95.48417448 29.60801856,-95.48445492 29.60814591,-95.49153216 29.61135972,-95.49255312 29.6118234,-95.49269316 29.61188703,-95.49272304 29.61217098,-95.49274608 29.61218169,-95.493474 29.61251991,-95.49503892 29.61324693,-95.50082916 29.61593685,-95.50542492 29.61807201,-95.51643804 29.62363302,-95.51617092 29.6233767,-95.5158642 29.62308267,-95.51085912 29.61828099,-95.51075724 29.60712,-95.51073204 29.60435808,-95.51070432 29.60130609,-95.51068128 29.59877673,-95.51067552 29.59812666,-95.51061612 29.59159698)))
9582|Fourth Ward|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.75717799|-95.37971598|1|30910000|1.10.2|MULTIPOLYGON(((-95.37361596 29.761128,-95.37711588 29.76132798,-95.37891588 29.76282801,-95.38171596 29.76252804,-95.38241616 29.76392799,-95.38431588 29.76462801,-95.38451604 29.762028,-95.385816 29.76162804,-95.38571592 29.750328,-95.384016 29.750328,-95.38321608 29.74972797,-95.38301592 29.75062797,-95.382216 29.75072796,-95.38211592 29.75142798,-95.381316 29.75132799,-95.381316 29.75202801,-95.378616 29.75202801,-95.37871608 29.75312799,-95.37821604 29.75282802,-95.37761592 29.75362803,-95.376816 29.75312799,-95.37581592 29.75412798,-95.37601608 29.75452803,-95.37471612 29.75462802,-95.37461604 29.75982804,-95.37361596 29.761128)))
9583|Golfcrest|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.67622947|-95.29904502|2|30910000|1.10.2|MULTIPOLYGON(((-95.28861312 29.67603003,-95.28811308 29.67732999,-95.285313 29.67762996,-95.283513 29.67723,-95.28281316 29.67803001,-95.28141312 29.67803001,-95.28061284 29.67893001,-95.27871312 29.67852996,-95.27731308 29.67922899,-95.27391288 29.67842997,-95.27281308 29.68022898,-95.27241312 29.68032897,-95.27801292 29.68562898,-95.27961312 29.68762896,-95.28921288 29.69742897,-95.29317 29.696436,-95.29796088 29.69573598,-95.30441388 29.69672904,-95.31355104 29.69698401,-95.31911412 29.69512902,-95.32567692 29.69211699,-95.31461412 29.65523004,-95.31351396 29.65502997,-95.31251388 29.65533003,-95.31061416 29.65752999,-95.30971416 29.65762998,-95.30821404 29.65862997,-95.30691408 29.66122998,-95.30101404 29.66553,-95.29751412 29.66682996,-95.29771392 29.66803002,-95.29541388 29.66932998,-95.29541388 29.67032997,-95.296914 29.67112998,-95.296914 29.67183,-95.29301412 29.67282999,-95.29251408 29.67263001,-95.29211412 29.67143004,-95.29161408 29.67122997,-95.28961392 29.67392997,-95.288013 29.67413004,-95.28781284 29.67482997,-95.28861312 29.67603003)))
9584|Great Uptown|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.755278|-95.47931844|3|30910000|1.10.2|MULTIPOLYGON(((-95.490819 29.76372801,-95.49121896 29.76322797,-95.49221904 29.76332796,-95.49311904 29.764728,-95.49431892 29.76482799,-95.49501912 29.76422796,-95.49651888 29.76142797,-95.49841896 29.762028,-95.49961884 29.76032799,-95.50101888 29.76002802,-95.50101888 29.75692797,-95.50151892 29.75282802,-95.50451916 29.75262804,-95.50511892 29.75172804,-95.505219 29.75082903,-95.50291896 29.75012901,-95.50121904 29.75012901,-95.50081908 29.73772899,-95.47661916 29.73802896,-95.47631892 29.72602899,-95.46841908 29.72629098,-95.46498612 29.727216,-95.46091812 29.72912904,-95.46001812 29.72922903,-95.46011784 29.732229,-95.45946912 29.73609396,-95.45501412 29.75008302,-95.45531796 29.75982804,-95.455989 29.76855903,-95.45601816 29.77322796,-95.45514912 29.77824798,-95.454018 29.78022699,-95.45341788 29.78072703,-95.45721804 29.78322696,-95.45881788 29.78362701,-95.484654 29.78373204,-95.48481888 29.78422704,-95.48641908 29.78452701,-95.486319 29.783727,-95.48821908 29.78412696,-95.48821908 29.77722801,-95.487219 29.777328,-95.48701884 29.77042797,-95.48711892 29.76962796,-95.48821908 29.76942798,-95.48731908 29.768328,-95.48871912 29.76672798,-95.49091908 29.766528,-95.48961912 29.76532803,-95.49011916 29.76482799,-95.49191916 29.765628,-95.49231912 29.76522804,-95.490819 29.76372801)))
9585|Greater Eastwood|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.735663985|-95.33311452|4|30930000|1.10.2|MULTIPOLYGON(((-95.34531492 29.73422799,-95.33781504 29.72862801,-95.32851516 29.72272896,-95.32431396 29.726928,-95.32341396 29.72732796,-95.32051416 29.73042801,-95.319414 29.73022803,-95.31440388 29.73646602,-95.31421416 29.73722796,-95.34215988 29.74597497,-95.34481488 29.74712796,-95.34611808 29.74859901,-95.34601512 29.746728,-95.34703716 29.74434102,-95.35201488 29.73852801,-95.34531492 29.73422799)))
9586|Greater Fifth Ward|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.77542702|-95.32686456|5|30300000|1.10.2|MULTIPOLYGON(((-95.34461508 29.76492699,-95.34641508 29.76242697,-95.34591504 29.762127,-95.33712996 29.76201603,-95.33383308 29.76143004,-95.33301516 29.76102702,-95.33291508 29.75912703,-95.33241504 29.75872698,-95.33071404 29.75982696,-95.32561392 29.76002703,-95.32451412 29.75962698,-95.32321416 29.75782698,-95.31971388 29.75642802,-95.31531396 29.76362703,-95.31531396 29.76452703,-95.31411408 29.76432696,-95.31251388 29.76552702,-95.31223416 29.78629398,-95.31151416 29.78752599,-95.31461412 29.78802603,-95.30661204 29.79145197,-95.30651412 29.791926,-95.30651412 29.79442602,-95.31201384 29.79442602,-95.31291384 29.79392598,-95.320314 29.79342603,-95.322114 29.79382599,-95.32861092 29.79352296,-95.33181384 29.79392598,-95.33978712 29.79382698,-95.33981484 29.77732701,-95.34041496 29.77142697,-95.34122784 29.76983001,-95.34241512 29.76852699,-95.34671496 29.76682698,-95.347215 29.76632703,-95.34573 29.76633504,-95.34461508 29.76592698,-95.34461508 29.76492699)))
9587|Greater Fondren Southwest|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.651618025|-95.53388094|1|30300000|1.10.2|MULTIPOLYGON(((-95.56532208 29.64803202,-95.55292116 29.648232,-95.55262092 29.64093201,-95.53872096 29.64093201,-95.53723992 29.64233502,-95.53392936 29.63934225,-95.53117536 29.63685267,-95.53116816 29.63684601,-95.52848364 29.63462166,-95.52826224 29.63443797,-95.51868912 29.62650501,-95.49731988 29.63453202,-95.49802008 29.65023198,-95.49802008 29.66643099,-95.49812016 29.66693103,-95.50292004 29.66693103,-95.50302012 29.67673104,-95.50620504 29.67580197,-95.51081988 29.67503103,-95.51522016 29.67303096,-95.52242016 29.67133104,-95.52822012 29.67143103,-95.53162104 29.67203097,-95.53262112 29.67273099,-95.53542084 29.671731,-95.53662108 29.67063102,-95.53802112 29.66883102,-95.541021 29.66863104,-95.54312088 29.66803101,-95.54512104 29.66673204,-95.54662116 29.66523201,-95.54752116 29.66493204,-95.54812092 29.66383197,-95.54942088 29.66313204,-95.55052104 29.66203197,-95.55543396 29.65909203,-95.55795 29.66111604,-95.570442 29.64953898,-95.56532208 29.64803202)))
9588|Greater Greenspoint|Houston|35000|N|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.935950525|-95.41578708|2|30910000|1.10.2|MULTIPOLYGON(((-95.41792908 29.92856796,-95.41216908 29.92844799,-95.41267704 29.91942099,-95.41303884 29.91454101,-95.41298016 29.91102597,-95.41297008 29.90897901,-95.41271808 29.90512404,-95.41527408 29.90443599,-95.41501596 29.90222298,-95.41084896 29.89863099,-95.41012716 29.89817703,-95.40483408 29.89824696,-95.40841608 29.90212299,-95.40871488 29.90432304,-95.40891504 29.91532302,-95.404959 29.91528,-95.40459792 29.915334,-95.40104112 29.91542301,-95.39312508 29.91553803,-95.392845 29.91649896,-95.39286984 29.91918996,-95.39290116 29.92194702,-95.39300196 29.92830597,-95.39306784 29.93172498,-95.39003808 29.93173425,-95.38889364 29.93173776,-95.3885358 29.93173884,-95.38685388 29.93174397,-95.38685388 29.931714,-95.38585308 29.93172498,-95.38404192 29.931822,-95.380542 29.93250996,-95.38448004 29.94972696,-95.38528788 29.95129098,-95.38582284 29.95406703,-95.38753896 29.95403301,-95.38794504 29.95403301,-95.39002008 29.95401501,-95.39969004 29.953908,-95.39973684 29.95397001,-95.40132804 29.95153704,-95.40128916 29.94872904,-95.41674792 29.94970401,-95.41706796 29.95130601,-95.41734984 29.95259796,-95.41750392 29.95270704,-95.41757196 29.95369902,-95.417496 29.95548003,-95.41751508 29.95593399,-95.41744416 29.95600104,-95.41763604 29.95599798,-95.41767996 29.95655004,-95.41697184 29.95824798,-95.41757196 29.96304597,-95.41837512 29.965653,-95.41776492 29.96565804,-95.41777392 29.96788401,-95.41893492 29.96791002,-95.42032884 29.97372402,-95.42830392 29.97369099,-95.42835108 29.97259002,-95.42552112 29.970729,-95.424804 29.970126,-95.42409912 29.96931501,-95.42332908 29.96785098,-95.42835108 29.967831,-95.42835108 29.96976897,-95.42996496 29.96974197,-95.43003012 29.96791002,-95.43663684 29.967876,-95.436468 29.95987401,-95.43093408 29.95982199,-95.430888 29.95843104,-95.42449296 29.95841898,-95.42448216 29.94904899,-95.425479 29.94905196,-95.42551608 29.95475202,-95.42922696 29.95254,-95.42919492 29.95101603,-95.42759112 29.951019,-95.42755692 29.94902604,-95.42799396 29.94898599,-95.42799792 29.94901803,-95.43076092 29.94894396,-95.43086784 29.94755202,-95.43208896 29.94665202,-95.43340116 29.94619401,-95.43629016 29.94605604,-95.45035212 29.94590997,-95.45035716 29.94273297,-95.45103108 29.94270399,-95.45103216 29.94207498,-95.45049612 29.94207399,-95.45050512 29.93967198,-95.43517308 29.93959701,-95.43519 29.93740803,-95.43221784 29.93737698,-95.42332116 29.93987196,-95.41791108 29.93959503,-95.41792908 29.92856796)))
